id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,quit
163534,sales,junior,medium,1,no,no,3,21600,yes
768978,sales,junior,medium,1,no,no,1,26400,yes
467538,technology,junior,medium,1,no,no,4,31200,no
115491,marketing,sinior,high,1,no,no,5,84000,no
804157,hr,junior,medium,2,no,no,3,30000,no
692449,sales,junior,medium,2,no,no,5,22800,no
250305,marketing,junior,high,3,no,no,3,38400,yes
364210,technology,junior,low,1,no,no,2,21600,yes
540864,marketing,sinior,high,8,no,no,4,75600,no
634033,technology,junior,medium,1,no,no,1,30000,yes
869559,hr,junior,medium,4,no,no,4,24000,no
739498,marketing,middle,high,5,no,no,5,63600,no
182330,sales,junior,high,2,no,no,4,37200,no
988591,sales,middle,medium,6,no,no,4,38400,no
680358,hr,sinior,medium,5,no,no,2,58800,no
568868,sales,junior,low,1,no,no,4,15600,yes
566437,hr,junior,low,2,no,no,4,16800,no
472615,sales,middle,medium,7,no,no,4,33600,no
839534,hr,junior,medium,3,no,yes,2,28800,yes
650184,hr,junior,medium,1,no,no,4,26400,no
765879,purchasing,junior,low,1,no,yes,1,18000,yes
389221,sales,middle,medium,4,no,yes,4,43200,no
916763,technology,junior,medium,1,no,no,3,26400,yes
111723,purchasing,junior,low,1,no,yes,3,19200,yes
952099,technology,middle,high,4,no,no,2,60000,no
488385,sales,middle,low,6,no,no,3,24000,no
113112,technology,junior,high,1,no,yes,2,37200,yes
897340,sales,sinior,medium,7,no,no,4,57600,no
559867,sales,middle,medium,7,no,yes,2,32400,no
319530,technology,junior,low,1,no,no,4,15600,yes
536853,technology,junior,low,2,no,yes,4,19200,no
457382,sales,junior,medium,1,no,no,4,21600,no
100222,sales,junior,medium,3,no,no,2,20400,yes
220771,sales,junior,low,2,no,no,4,18000,no
653342,technology,sinior,low,7,no,no,3,38400,no
969211,technology,middle,medium,4,no,no,3,39600,no
650187,technology,junior,high,5,no,yes,4,48000,no
957581,technology,middle,low,7,no,no,4,22800,no
376874,hr,junior,medium,2,no,no,4,26400,no
336085,hr,middle,low,3,no,no,4,20400,yes
702801,sales,middle,medium,2,no,no,4,43200,no
914244,sales,junior,low,1,no,no,4,15600,yes
931209,sales,middle,high,5,no,no,3,48000,no
781591,technology,junior,high,5,no,no,4,43200,no
252945,sales,middle,low,7,no,no,5,19200,no
681750,marketing,junior,low,2,no,no,4,20400,no
920374,sales,junior,low,3,no,no,5,18000,no
458052,hr,junior,medium,2,no,no,3,26400,no
256734,purchasing,junior,medium,2,no,no,3,21600,yes
561350,technology,junior,medium,1,no,no,4,36000,no
501566,sales,middle,medium,5,no,no,1,36000,no
740380,hr,junior,medium,1,no,no,4,26400,no
490788,marketing,junior,medium,3,no,no,5,31200,no
857369,sales,junior,medium,3,no,yes,2,27600,yes
636240,sales,sinior,low,3,no,yes,3,25200,yes
255269,sales,middle,medium,8,no,no,3,31200,no
845912,sales,junior,medium,4,no,no,3,21600,no
883969,sales,junior,low,1,no,no,1,12000,yes
663113,sales,middle,medium,7,no,no,4,33600,no
338824,marketing,middle,high,3,no,no,4,52800,no
530016,marketing,middle,medium,5,no,no,5,37200,no
895084,marketing,middle,low,6,no,no,4,20400,no
744054,sales,junior,low,2,no,no,4,18000,no
522981,purchasing,junior,low,2,no,no,4,15600,no
613281,technology,middle,low,2,no,yes,2,21600,yes
497800,sales,middle,medium,10,no,no,4,38400,yes
896123,marketing,sinior,high,6,no,no,5,78000,no
501874,technology,middle,low,5,yes,no,3,21600,no
499879,technology,junior,medium,1,no,no,4,26400,yes
182858,hr,middle,medium,6,no,no,5,36000,no
476887,purchasing,junior,medium,3,no,no,4,22800,no
385158,technology,junior,medium,2,no,no,3,30000,yes
645183,sales,junior,low,3,no,yes,4,18000,yes
169408,sales,junior,low,1,no,no,2,18000,yes
137783,purchasing,junior,low,2,no,yes,3,12000,yes
216523,sales,sinior,medium,6,no,no,3,45600,no
862135,marketing,junior,medium,4,no,no,4,27600,no
478909,purchasing,junior,low,1,no,yes,3,18000,yes
205543,marketing,middle,medium,6,yes,no,2,34800,no
642388,purchasing,middle,medium,1,no,no,3,44400,no
417124,sales,junior,medium,1,no,no,4,27600,no
688464,technology,middle,high,5,no,no,4,68400,no
652947,purchasing,junior,low,2,no,no,4,19200,no
836767,purchasing,middle,medium,2,no,no,3,42000,yes
260535,sales,middle,medium,6,no,no,4,33600,no
233101,hr,junior,medium,4,no,yes,3,28800,no
145748,technology,sinior,medium,10,no,no,4,73200,no
741067,purchasing,junior,low,2,no,no,5,15600,no
343365,hr,junior,low,1,no,no,4,20400,yes
100858,sales,junior,medium,2,no,no,4,25200,yes
255062,hr,middle,medium,2,no,yes,2,43200,no
498348,marketing,sinior,high,1,no,no,3,81600,no
572514,hr,middle,low,6,no,no,3,28800,no
787194,marketing,middle,high,2,no,yes,4,62400,no
252980,purchasing,sinior,medium,7,no,no,3,50400,no
199614,hr,junior,medium,2,no,no,4,31200,yes
120451,hr,junior,low,1,no,no,4,13200,yes
478256,technology,middle,medium,4,no,no,3,50400,no
446018,marketing,junior,medium,1,no,no,4,31200,no
192288,marketing,middle,low,1,no,no,5,26400,no
981706,sales,junior,medium,2,no,no,2,27600,yes
116683,sales,middle,high,6,no,no,4,52800,no
197680,sales,middle,medium,3,yes,no,4,33600,no
935224,sales,sinior,high,10,no,no,3,75600,no
472919,technology,junior,low,1,no,no,4,22800,yes
720283,marketing,middle,high,5,no,no,4,51600,no
421354,purchasing,middle,medium,1,no,yes,3,42000,no
467668,sales,middle,medium,6,no,no,3,43200,no
751676,sales,junior,medium,3,no,yes,2,26400,no
620730,sales,junior,low,1,no,yes,3,14400,yes
775194,purchasing,junior,medium,1,no,no,4,30000,no
456695,hr,sinior,high,10,no,no,5,73200,no
997041,sales,junior,medium,1,no,no,4,21600,no
365118,sales,middle,low,6,no,no,5,24000,no
467702,sales,middle,medium,5,no,yes,4,44400,no
231888,technology,middle,low,4,no,no,3,33600,no
126285,technology,junior,medium,2,no,yes,4,34800,no
165841,purchasing,middle,medium,6,no,no,5,45600,no
340145,marketing,junior,medium,1,no,no,4,27600,no
426972,marketing,sinior,low,7,no,no,5,33600,no
920948,technology,middle,medium,4,no,no,4,50400,no
190964,technology,middle,high,6,no,yes,4,68400,no
314488,sales,middle,low,5,no,no,5,24000,no
437800,hr,sinior,low,6,no,yes,2,32400,no
459226,hr,middle,medium,3,no,no,3,39600,no
147028,sales,sinior,medium,9,yes,no,3,50400,no
151579,technology,middle,medium,7,no,no,4,46800,no
858569,technology,sinior,low,6,no,no,4,46800,no
190873,marketing,junior,medium,2,no,no,4,31200,no
897191,sales,junior,low,1,no,no,4,12000,yes
461792,technology,junior,low,3,no,no,5,19200,no
427062,hr,junior,low,2,no,no,4,16800,no
730552,purchasing,middle,high,7,no,no,2,52800,no
510883,sales,junior,medium,1,no,no,4,28800,no
342177,sales,middle,medium,7,no,no,4,33600,no
387276,purchasing,junior,medium,1,no,no,5,22800,no
769934,technology,middle,low,6,no,no,4,33600,no
620857,marketing,middle,low,7,no,yes,3,24000,no
993596,marketing,middle,high,6,yes,no,4,58800,no
197173,sales,middle,low,5,yes,yes,4,19200,no
624374,hr,middle,high,4,no,no,3,54000,no
938971,sales,junior,medium,3,no,no,4,21600,no
213147,technology,middle,low,6,no,no,3,21600,no
139877,technology,junior,high,1,no,no,4,46800,no
493628,purchasing,middle,high,5,no,no,3,46800,no
996051,hr,middle,medium,3,no,no,3,45600,no
336605,sales,junior,low,1,no,no,5,15600,yes
860157,technology,junior,medium,1,no,no,4,34800,no
891548,technology,junior,medium,1,no,no,2,33600,yes
257618,technology,middle,high,10,no,no,5,69600,no
429439,sales,middle,low,2,no,no,4,28800,no
755641,purchasing,middle,medium,10,no,no,4,44400,no
647029,marketing,junior,medium,1,no,no,4,31200,no
387172,sales,junior,medium,3,no,no,3,26400,no
932358,sales,middle,medium,7,no,no,3,42000,no
686848,sales,junior,medium,2,no,no,3,24000,yes
759317,sales,middle,low,8,no,yes,3,18000,no
421529,technology,junior,medium,1,no,no,4,26400,no
201188,purchasing,junior,medium,3,no,no,3,24000,yes
509347,marketing,junior,low,1,no,no,4,16800,no
644752,sales,junior,medium,2,no,no,3,24000,yes
846185,sales,middle,low,6,no,yes,3,22800,no
677347,technology,middle,low,4,no,no,3,27600,yes
910827,sales,junior,medium,2,no,no,3,24000,yes
907613,purchasing,junior,low,2,no,no,4,15600,no
108081,sales,junior,medium,2,no,no,5,21600,no
321960,hr,middle,low,3,no,yes,3,24000,yes
354333,purchasing,sinior,medium,4,no,no,3,52800,no
599750,purchasing,sinior,medium,6,no,no,5,54000,no
994739,hr,junior,medium,1,no,yes,3,25200,yes
197439,sales,middle,low,6,no,no,5,24000,no
833527,technology,junior,medium,1,no,no,4,34800,no
671381,sales,middle,medium,5,no,yes,3,37200,no
936574,sales,junior,high,5,no,no,3,37200,no
756899,technology,junior,medium,2,no,yes,4,34800,no
320644,sales,middle,medium,6,no,no,4,38400,no
797663,technology,junior,medium,2,no,no,4,36000,no
511874,hr,middle,medium,7,no,yes,4,40800,no
560822,marketing,middle,low,1,no,no,5,31200,no
322407,purchasing,junior,medium,2,no,no,5,22800,no
139702,sales,middle,medium,2,no,no,4,43200,no
983526,technology,middle,high,5,no,no,4,62400,no
933805,marketing,middle,medium,3,no,no,4,36000,no
451366,technology,junior,medium,2,no,no,4,34800,no
339789,sales,junior,medium,1,no,no,3,25200,yes
474157,sales,middle,high,2,no,no,4,58800,yes
341802,sales,middle,high,7,no,yes,4,57600,no
351831,purchasing,junior,medium,1,no,no,4,28800,no
679473,hr,middle,high,6,no,yes,3,54000,no
103384,purchasing,junior,medium,1,no,no,3,24000,yes
611179,technology,middle,medium,5,no,no,3,45600,no
809429,sales,middle,medium,2,no,no,4,43200,no
985339,sales,junior,low,1,no,yes,2,12000,no
925708,technology,junior,medium,1,no,no,3,30000,yes
487933,sales,middle,high,4,no,no,3,45600,no
634759,technology,middle,low,7,no,no,5,22800,no
985846,sales,middle,low,7,no,no,5,19200,no
883276,hr,sinior,medium,10,yes,no,4,46800,no
576205,sales,junior,medium,1,no,no,4,27600,no
802058,sales,middle,medium,9,no,no,5,33600,no
635645,marketing,sinior,low,8,no,yes,3,26400,no
829421,sales,junior,low,1,no,no,4,15600,yes
155282,sales,middle,medium,4,no,no,1,31200,no
339677,hr,junior,medium,1,no,no,4,30000,no
312700,hr,sinior,medium,4,no,no,4,54000,no
967631,technology,middle,high,3,no,no,5,58800,no
523378,marketing,junior,low,2,no,yes,4,13200,yes
175309,purchasing,junior,medium,1,no,no,4,26400,no
796157,hr,middle,medium,8,no,no,2,43200,no
163973,sales,sinior,medium,10,no,no,3,50400,no
234813,marketing,middle,medium,2,no,no,4,36000,no
509056,hr,junior,low,2,no,no,3,15600,yes
329550,technology,middle,medium,4,yes,no,4,51600,no
307470,marketing,junior,medium,2,no,no,2,30000,yes
141083,technology,sinior,medium,5,no,no,5,55200,no
964887,sales,junior,high,1,no,yes,2,32400,yes
353087,marketing,junior,low,1,no,no,4,13200,yes
967490,purchasing,junior,medium,4,no,no,1,27600,no
846955,hr,middle,medium,8,no,no,2,44400,no
391600,marketing,junior,medium,2,no,no,3,31200,no
236199,technology,junior,medium,3,no,no,2,30000,yes
214758,sales,junior,medium,3,no,yes,3,26400,yes
293069,sales,middle,medium,2,no,no,4,33600,no
107099,technology,middle,low,7,no,no,2,21600,no
633687,technology,middle,low,4,no,yes,3,21600,no
734768,purchasing,middle,medium,5,no,no,2,38400,no
351669,hr,junior,medium,1,no,no,4,24000,no
982922,sales,middle,high,8,no,no,3,48000,no
283180,purchasing,middle,medium,5,no,no,3,33600,no
184541,technology,junior,medium,3,no,yes,2,30000,no
433811,purchasing,middle,medium,6,no,no,4,39600,no
737850,sales,sinior,high,8,no,no,4,64800,no
870820,hr,middle,medium,3,no,no,4,39600,no
708539,technology,middle,medium,3,no,no,4,40800,no
427562,hr,middle,low,7,no,no,3,30000,no
898319,hr,junior,high,1,no,no,4,40800,yes
299085,technology,middle,low,7,no,no,5,28800,no
986036,technology,sinior,medium,7,no,no,2,68400,no
406635,marketing,sinior,high,10,no,no,4,75600,no
538080,purchasing,middle,medium,7,no,no,3,44400,no
671460,sales,middle,medium,3,no,yes,3,37200,no
738979,sales,junior,low,3,no,no,3,18000,yes
512703,hr,junior,low,2,no,no,4,13200,yes
129109,marketing,junior,medium,1,no,no,3,31200,yes
239228,marketing,middle,low,9,no,yes,4,20400,no
320113,purchasing,sinior,high,10,no,no,2,78000,no
372045,hr,junior,low,4,no,no,5,16800,no
229223,hr,middle,high,5,no,no,3,55200,no
832700,marketing,junior,medium,2,no,yes,3,24000,yes
202870,hr,middle,low,9,no,no,3,28800,no
308837,marketing,junior,medium,1,no,no,2,26400,yes
844173,sales,middle,low,5,no,no,2,22800,no
305095,sales,middle,low,5,no,no,4,19200,yes
521661,purchasing,sinior,low,1,no,no,4,26400,yes
362223,technology,middle,high,10,no,no,4,62400,no
347700,marketing,junior,medium,1,no,no,4,31200,no
403883,hr,sinior,high,3,yes,no,4,81600,no
301203,sales,junior,high,1,no,no,5,34800,no
938310,sales,middle,low,5,no,no,3,28800,no
956316,marketing,middle,medium,5,yes,no,5,37200,no
844841,hr,junior,low,1,no,no,4,20400,yes
719562,technology,middle,medium,6,no,no,4,52800,yes
417479,technology,middle,high,9,no,no,3,60000,no
390743,sales,junior,low,3,no,no,4,15600,no
869289,sales,middle,low,7,no,no,5,19200,no
817893,purchasing,junior,medium,1,no,no,4,28800,no
715634,sales,middle,medium,7,no,no,4,33600,no
434415,technology,middle,medium,5,no,no,1,49200,no
629458,technology,junior,low,1,no,no,3,15600,yes
545490,sales,junior,medium,2,no,yes,3,27600,yes
593136,sales,middle,medium,3,no,no,4,38400,no
577585,sales,middle,medium,2,no,no,4,38400,no
508063,marketing,middle,medium,4,no,no,3,36000,no
756078,purchasing,junior,low,1,no,no,1,12000,yes
925806,marketing,junior,high,1,no,no,4,42000,no
697808,marketing,junior,medium,4,no,no,4,32400,no
936999,technology,junior,medium,3,no,no,3,34800,yes
712275,hr,junior,high,2,no,yes,4,33600,yes
843565,sales,middle,high,9,no,no,5,57600,no
516014,sales,middle,low,8,no,no,4,24000,no
114082,marketing,junior,high,2,no,no,1,33600,yes
865121,marketing,middle,medium,8,no,yes,4,40800,no
358573,technology,middle,low,3,no,no,4,33600,no
196682,technology,middle,low,6,no,no,4,28800,no
684215,sales,middle,medium,5,no,no,4,33600,no
207760,purchasing,sinior,medium,7,no,no,4,52800,no
376906,sales,middle,medium,2,no,no,2,37200,no
696210,hr,junior,medium,1,no,no,4,26400,no
146138,sales,junior,medium,2,no,no,3,20400,yes
478492,marketing,middle,medium,3,yes,no,2,40800,no
462615,purchasing,middle,medium,10,no,no,3,32400,no
304949,sales,junior,medium,1,no,no,3,21600,yes
602899,purchasing,junior,medium,1,no,no,3,21600,yes
398952,sales,middle,medium,5,no,no,3,36000,no
151550,sales,junior,medium,3,no,no,4,27600,no
147652,hr,middle,low,8,no,no,3,28800,no
822700,sales,middle,medium,3,no,no,2,32400,no
921462,purchasing,middle,low,3,no,no,4,30000,no
307213,technology,junior,medium,2,no,no,3,33600,yes
827081,hr,junior,low,2,no,no,4,20400,no
851555,marketing,junior,medium,2,no,yes,1,26400,yes
947919,marketing,middle,medium,10,no,no,4,40800,no
437223,technology,sinior,medium,4,no,no,5,55200,no
821503,purchasing,junior,medium,1,no,no,4,25200,no
327805,purchasing,junior,medium,1,no,no,1,21600,yes
650447,technology,middle,low,6,no,no,4,33600,no
414755,sales,middle,low,6,no,no,2,18000,no
423851,purchasing,middle,high,8,no,yes,3,49200,no
812571,technology,junior,medium,3,no,no,4,27600,no
171087,purchasing,junior,low,2,no,no,3,18000,yes
901472,technology,middle,medium,5,no,no,4,39600,no
497322,technology,middle,low,5,no,no,5,22800,no
682859,sales,junior,medium,3,no,yes,1,20400,yes
458136,technology,junior,medium,2,no,no,3,26400,yes
855563,hr,middle,medium,9,no,no,4,40800,no
174753,marketing,junior,medium,1,no,no,4,31200,no
246011,technology,sinior,medium,5,no,no,2,54000,no
337661,hr,junior,low,2,no,no,4,20400,no
677010,technology,middle,low,5,no,no,3,22800,no
939196,technology,middle,medium,1,no,no,4,45600,no
240508,hr,sinior,medium,8,no,no,3,45600,no
890047,purchasing,middle,medium,8,no,no,4,39600,no
160661,purchasing,middle,medium,2,no,no,5,45600,yes
373845,purchasing,junior,medium,3,no,yes,3,21600,yes
496955,sales,junior,low,2,no,no,4,15600,no
420607,technology,junior,high,1,no,yes,1,37200,yes
498830,sales,junior,medium,3,no,no,4,21600,no
312734,sales,middle,high,4,no,no,1,55200,no
824346,marketing,junior,low,1,no,no,4,13200,yes
843256,technology,junior,low,2,no,no,4,24000,no
868670,hr,middle,medium,1,no,no,3,34800,no
626087,hr,junior,low,1,no,no,2,15600,yes
558335,marketing,junior,medium,2,no,no,4,27600,no
681473,sales,middle,high,9,no,no,4,49200,no
577591,hr,junior,medium,4,no,yes,3,28800,no
249668,sales,middle,high,6,no,no,3,50400,no
704139,hr,junior,low,1,no,no,3,19200,yes
675008,sales,junior,low,1,no,no,4,12000,yes
980280,sales,middle,high,5,no,no,3,50400,no
450999,technology,junior,low,2,no,no,4,15600,yes
734271,technology,junior,high,1,no,no,4,46800,yes
237231,sales,junior,medium,1,no,no,4,27600,no
259064,hr,junior,low,2,no,no,3,19200,no
309581,sales,junior,low,1,no,no,4,18000,yes
599529,technology,junior,low,2,no,no,5,15600,no
993396,technology,middle,medium,8,no,no,4,46800,no
808024,marketing,middle,high,8,no,no,3,54000,no
842495,sales,junior,medium,1,no,no,4,25200,no
475212,hr,middle,high,5,no,no,3,57600,no
810247,marketing,middle,medium,4,no,no,4,48000,no
101374,technology,middle,low,8,no,no,3,22800,no
459099,sales,junior,low,1,no,no,5,15600,yes
764046,sales,junior,low,1,no,no,4,15600,no
256179,technology,junior,medium,1,no,yes,2,26400,yes
313958,purchasing,middle,low,9,no,no,4,28800,no
968687,marketing,middle,high,8,no,no,4,57600,no
761068,sales,junior,medium,2,no,no,3,27600,no
236036,technology,middle,medium,7,no,no,5,45600,no
291817,sales,junior,low,2,no,no,4,18000,no
388263,technology,middle,medium,7,no,no,4,39600,yes
658405,sales,middle,low,1,no,no,4,24000,no
240926,sales,middle,high,1,no,yes,2,46800,yes
654727,technology,middle,low,6,no,no,5,28800,no
134126,hr,junior,low,4,no,no,3,15600,yes
934579,hr,sinior,medium,5,no,no,4,46800,no
744145,sales,junior,medium,1,no,no,3,20400,yes
493806,sales,junior,medium,2,no,no,3,25200,no
849520,technology,middle,high,5,no,no,3,56400,no
320759,hr,junior,medium,1,no,no,4,26400,no
800475,marketing,middle,low,4,yes,yes,4,26400,no
187930,marketing,junior,medium,1,no,no,3,22800,yes
548585,marketing,middle,medium,7,no,no,4,36000,no
462346,technology,junior,medium,1,no,no,4,34800,no
771949,sales,junior,high,1,no,no,3,30000,yes
760780,technology,junior,low,1,no,no,1,18000,yes
820634,hr,middle,high,6,no,no,1,57600,no
795500,technology,middle,medium,3,no,no,3,44400,no
412043,technology,middle,medium,9,no,no,5,51600,no
623531,purchasing,middle,medium,5,no,no,3,33600,no
530992,sales,middle,low,10,no,no,3,18000,no
716105,purchasing,junior,low,3,no,no,4,12000,yes
507700,purchasing,junior,low,3,no,no,4,19200,no
249938,purchasing,sinior,high,9,no,no,5,72000,no
444355,technology,junior,medium,2,no,no,4,26400,no
